දේශීය	O
වෛද්‍ය	O
නිෂ්පාදනයන්	O
පිළිබඳව	O
පර්යේෂණ	O
පැවැත්වීමට	O
නාවින්න	LOC
වෛද්‍ය	LOC
මධ්‍යස්‌ථානයට	LOC
විශාල	O
මුදලක්‌	O
වෙන්කර	O
ඇතැයිද	O
නිකවැරටිය	LOC
ආයුර්වේද	O
නිෂ්පාදන	O
ගොවි	O
පළ	O
ආයුර්වේද	ORG
දෙපාර්තමේන්තුවෙන්	ORG
සංස්‌ථාවට	ORG
පැවරීමට	O
කටයුතු	O
කරන	O
බවද	O
හෙතෙම	O
කීය	O
.	O
වෙන්ඩෝල්	ORG
ආයුර්වේද	O
නිෂ්පාදන	O
සමාගමේ	O
සභාපති	O
වෛද්‍ය	O
ගොඩකන්ද	PER
මහතාද	O
මෙහිදී	O
කතා	O
කළේය	O
.	O
ඓතිහාසික	O
නවගමුව	LOC
දේවාලය	LOC
අසල	O
සිඟමන්	O
යදින	O
යාචක	O
පිරිසක්‌	O
අතර	O
ඇතිවූ	O
ගැටුමකින්	O
එහි	O
එක්‌	O
යාචකයෙකු	O
කපා	O
කොටා	O
ඝාතනය	O
කර	O
ඇති	O
බව	O
පොලිසිය	O
පවසයි	O
.	O
මෙසේ	O
ඉකුත්	O
2	O
දින	O
අලුයම	O
ඝාතනයට	O
පත්	O
වූයේ	O
හංවැල්ල	LOC
දිද්දෙණිය	LOC
ප්‍රදේශයේ	O
පදිංචිකරුවකු	O
වූ	O
48	O
හැවිරිදි	O
හෙට්‌ටිආරච්චිගේ	PER
කපිල	PER
නමැති	O
පුද්ගලයෙකි	O
.	O
ඉකුත්	O
ජනවාරි	O
01	O
වැනි	O
දින	O
කැලණි	LOC
ගං	O
ඉවුරේ	O
අවුරුදු	O
සාදයක්‌	O
පවත්වමින්	O
සිටි	O
මෙම	O
යාචක	O
පිරිස	O
මත්පැන්	O
බී	O
වෙරිමතින්	O
නවගමුව	LOC
මාපිටිගම	LOC
පාලම	O
අසල	O
සුසාන	O
භූමියේ	O
රාත්‍රිය	O
ගත	O
කර	O
ඇත	O
.	O
මෙම	O
පිරිස	O
පසුදා	O
අලුයම	O
අවදිවී	O
මත්පැන්	O
බීමට	O
අවශ්‍යව	O
කැලණි	LOC
ගඟෙන්	LOC
එගොඩ	O
වී	O
නීති	O
විරෝධී	O
මත්පැන්	O
රැගෙනවිත්	O
සියලු	O
දෙනාම	O
පානය	O
කර	O
විනෝද	O
වන	O
අවස්‌ථාවේ	O
එක්‌	O
අයකුගේ	O
ජංගම	O
දුරකථනය	O
අස්‌ථානගතවී	O
ඇත	O
.	O
මියගිය	O
පුද්ගලයා	O
එම	O
දුරකථනය	O
ගත්තා	O
යෑයි	O
සැකසිතා	O
ගුටි	O
බැට	O
හුවමාරු	O
වී	O
තිබේ	O
.	O
පසුව	O
එම	O
පුද්ගලයා	O
ඉන්	O
බේරී	O
ප්‍රධාන	O
මාර්ගයේ	O
පලා	O
යමින්	O
සිටියදී	O
ඝාතනය	O
සිදුකළ	O
පුද්ගලයා	O
ඔහු	O
ලුහුබැඳ	O
මන්නා	O
පිහියකින්	O
පහරදී	O
කපා	O
කොටා	O
ඝාතනය	O
කර	O
තිබිණි	O
