මේවා	O
තහනම්	O
එක්‌සත්	ORG
ජාතීන්ගේ	ORG
යෝජනාවක්‌	O
අනුවයි	O
.	O
සංහිඳියාව	O
ඇති	O
කරන	O
දේවල්	O
වුවත්	O
ඒවාත්	O
අවදානමක්‌	O
තිබෙනවා	O
.	O
සංහිඳියාව	O
බලාපොරොත්තු	O
වෙන්	O
කරන	O
ඇතැම්	O
දේවල්	O
වලින්	O
රටේ	O
ආරක්‍ෂාවට	O
හානි	O
සිදු	O
වෙන්න	O
පුළුවන්	O
.	O
විදේශ	O
රටවල්	O
සතුටු	O
කිරීමට	O
අප	O
කටයුතු	O
කළ	O
යුතු	O
නැහැ	O
.	O
මානව	ORG
හිමිකම්	ORG
කවුන්සිලයේ	ORG
යෝජනා	O
හිස්‌	O
මුදුනින්	O
පිළිගැනීම	O
පිළිබඳවත්	O
නැවත	O
අවධානය	O
යොමු	O
කරන්න	O
.	O
රණවිරුවන්	O
පහසුවෙන්	O
හිරේ	O
දැමිය	O
හැකි	O
ආකාරයට	O
නීති	O
පෙළ	O
ගැසෙමින්	O
තිබෙනවා	O
.	O
බ්‍රිතාන්‍ය	LOC
අගමැතිවරයා	O
සහ	O
අපේ	O
ජනාධිපතිවරයා	O
අතර	O
ලංකාවේ	LOC
හමුදා	O
ප්‍රතිසංවිධානය	O
කිරීම	O
පිළිබඳ	O
සාකච්ඡා	O
සිදු	O
වෙලා	O
තිබෙනවා	O
.	O
විදේශ	O
රටවලින්	O
ඔය	O
වගේ	O
දේවල්වලට	O
සල්ලි	O
ගන්න	O
යන්න	O
එපා	O
.	O
විදේශ	O
රටවල	O
වුවමනාවට	O
හමුදාව	O
ප්‍රතිසංවිධානය	O
කරන්න	O
යන්න	O
එපා	O
.	O
හමුදාව	O
ප්‍රතිසංවිධානය	O
කරන්න	O
අවශ්‍ය	O
නම්	O
අර	O
මල්වඩම්වලින්	O
ඉතුරු	O
වුණා	O
කියන	O
මුදල්	O
යොදා	O
ගන්න	O
.	O
හමුදා	O
නිලධාරීන්	O
විශ්‍රාම	O
ගැන්වීම	O
පිළිබඳවත්	O
නැවත	O
අවධානය	O
යොමු	O
කරන්න	O
.	O
ඔවුන්ට	O
අවශ්‍ය	O
සේවා	O
දිගු	O
ලබා	O
දෙන	O
ලෙස	O
ඉල්ලීමක්‌	O
කරනවා	O
.	O
මහජන	O
ආරක්‍ෂක	O
පනත	O
,	O
ත්‍රස්‌තවාදය	O
වැළැක්‌වීමේ	O
පනත	O
විදේශ	O
රටවලට	O
වුවමනා	O
ලෙස	O
වෙනස්‌	O
කිරීම	O
අමනෝඥ	O
ක්‍රියාවක්‌	O
.	O
යුද්ධය	O
නිමා	O
කර	O
අපි	O
ලබා	O
ගත්	O
කීර්තිනාමය	O
ජාත්‍යන්තර	O
ඉදිරියේ	O
නොයෙක්‌	O
වාසි	O
බලාපොරොත්තුවෙන්	O
පාවා	O
දෙන්න	O
එපා	O
.	O
පටු	O
දේශපාලන	O
අරමුණ	O
වෙනුවෙන්	O
රටේ	O
ජාතික	O
ආරක්‍ෂාව	O
අනතුරේ	O
හෙලන්න	O
එපා	O
.	O
නීතිපති	ORG
දෙපාර්තමේන්තුවට	ORG
ස්‌වාධීනව	O
කටයුතු	O
කරන්න	O
ඉඩ	O
දෙන්න	O
.	O
මගේ	O
අතිනුත්	O
එම	O
වැරැද්ද	O
සිදු	O
වුණා	O
.	O
ඒනිසා	O
නීතිපති	ORG
දෙපාර්තමේන්තුව	ORG
ආණ්‌ඩුවේ	O
ඉත්තෙක්‌	O
කරගන්න	O
එපා	O
.	O
යුද්ධය	O
අවසන්	O
වන	O
විට	O
රටේ	O
බිම්	O
බෝම්බ	O
කොපමණ	O
තිබුණාද	O
?	O
බිම්	O
බෝම්බ	O
තිබෙන	O
කැලෑවල	O
ජනතාව	O
පදිංචි	O
කරන්න	O
බැහැ	O
.	O
සංහිඳියාව	O
කියන	O
වචනය	O
අද	O
තිබෙනවා	O
.	O
ඒත්	O
වැඩ	O
නැහැ	O
.	O
සංහිඳියාව	O
ඇති	O
කරන්න	O
තමයි	O
අපි	O
යටිතල	O
පහසුකම්	O
ඇති	O
කළේ	O
.	O
කොමිසම්	O
ඇති	O
කළේ	O
.	O
සංහිඳියාව	O
යනු	O
දෙමළ	ORG
ඩයස්‌පෝරාව	ORG
ඉල්ලන	O
ඉල්ලන	O
දෙය	O
දෙන	O
එක	O
නොවේ	O
.	O
දකුණේ	LOC
ජනතාවට	O
හිමි	O
වරප්‍රසාද	O
උතුරු	LOC
නැගෙනහිර	LOC
ජනතාවටත්	O
ලබාදෙන්න	O
අපි	O
කටයුතු	O
කළා	O
.	O
පොලිසියේ	O
මූලික	O
වැටුප	O
2016	O
දී	O
සහ	O
2017	O
දී	O
සියයට	O
විස්‌ස	O
බැගින්	O
සියයට	O
හතළිහක	O
ප්‍රමාණයකින්	O
ඉහළ	O
දමන	O
බව	O
නීතිය	O
,	O
සාමය	O
හා	O
දක්‍ෂිණ	O
සංවර්ධන	O
ඇමැති	O
සාගල	PER
රත්නායක	PER
මහතා	O
ඊයේ	O
පාර්ලිමේන්තුවේදී	O
ප්‍රකාශ	O
කළේය	O
.	O
අයවැය	O
විසර්ජන	O
පනත	O
කාරක	O
සභා	O
අවස්‌ථාවේදී	O
නීතිය	O
හා	O
සාමය	O
,	O
දක්‍ෂිණ	ORG
සංවර්ධන	ORG
අමාත්‍යාංශයට	ORG
අදාළ	O
විවාදයට	O
එක්‌වෙමින්	O
ඇමති	O
සාගල	PER
රත්නායක	PER
මහතා	O
එසේ	O
කීවේය	O
.	O
වේත්‍රධාරී	O
අනිල්	PER
පරාක්‍රම	PER
සමරසේකර	PER
මහතා	O
සෙංකෝලය	O
තැන්පත්	O
කළ	O
පසුව	O
කථානායක	O
කරු	PER
ජයසූරිය	PER
මහතාගේ	O
මුලසුන	O
යටතේ	O
පාර්ලිමේන්තුව	O
ඊයේ	O
පෙ.ව.	O
9.30	O
ට	O
යළි	O
රැස්‌විය	O
.	O
නිවේදන	O
වාර්තා	O
සහ	O
ලිපි	O
ලේඛන	O
ඉදිරිපත්	O
කළ	O
පසුව	O
වාචික	O
පිළිතුරු	O
අපේක්‍ෂාවෙන්	O
මන්ත්‍රීවරුන්	O
අසා	O
තිබූ	O
ප්‍රශ්නවලට	O
අදාළ	O
ඇමතිවරු	O
උත්තර	O
දුන්හ	O
.	O
අනතුරුව	O
අයවැය	O
විසර්ජන	O
පනත්	O
කෙටුම්පත	O
කාරක	O
සභා	O
අවස්‌ථා	O
විවාදය	O
දෙවැනි	O
දිනටත්	O
පැවැත්විණි	O
.	O
ආරක්‍ෂක	ORG
අමාත්‍යාංශය	ORG
,	O
අධිකරණ	ORG
අමාත්‍යාංශය	ORG
සහ	O
නීතිය	ORG
හා	ORG
සාමය	ORG
සහ	O
දක්‌ෂිණ	ORG
සංවර්ධන	ORG
අමාත්‍යාංශයට	ORG
අදාළ	O
වැය	O
ශීර්ෂයන්	O
අනුමැතිය	O
සඳහා	O
විවාදය	O
ආරම්භ	O
කරමින්	O
යාපනය	LOC
