එම	O
පිරිස	O
පුදුචෙරිහි	LOC
සිට	O
ඕස්ට්‍රේලියාව	LOC
බලා	O
පිටත්ව	O
බව	O
ඕස්ට්‍රේලියානු	LOC
නිලධාරීන්	O
පවසා	O
තිබුණ	O
ද	O
ඒ	O
පිළිබඳ	O
කිසිදු	O
තොරතුරක්	O
පුදුචෙරි	LOC
පොලිස්	O
නිලධාරින්	O
සතුව	O
නොපවතින	O
බව	O
ඔහු	O
ප්‍රකාශ	O
කර	O
ඇත  O
.	O
කෙසේ	O
වෙතත්	O
අදාළ	O
සිද්ධියට	O
සම්බන්ධ	O
බෝට්ටු	O
හිමිකරුවන්	O
දෙදෙනෙතු	O
අත්අඩංගුවට	O
ගෙන	O
ඇති	O
අතර	O
අදාළ	O
සරණාගතයින්	O
එම	O
ස්ථානයෙන්	O
පිටත්ව	O
ගිය	O
ආකාරය	O
පිළිබඳ	O
කිසිදු	O
තොරතුරක්	O
මේ	O
වන	O
තෙක්	O
ලැබි	O
නොමැති	O
බව	O
පුදුචෙරි	LOC
පොලිස්	O
ප්‍රධානි	O
ප්‍රවීර්	PER
රංජන්	PER
කියයි   O
.	O
ශ්‍රි	LOC
ලංකාවේ	LOC
මාධ්‍ය	O
නිදහස	O
සම්බන්ධයෙන්	O
අමෙරිකානු	ORG
තානාපති	ORG
කාර්යාලය	ORG
නිකුත්	O
කළ	O
ලැබු	O
මාධ්‍ය	O
නිවේදනය	O
සම්බන්ධයෙන්	O
ශ්‍රි	ORG
ලංකා	ORG
රජය	ORG
අප්‍රසාදය	O
පළ	O
කරයි    O
.	O
යාපනයේ	LOC
දී	O
අමෙරිකානු	ORG
තානාපති	ORG
කාර්යාලය	ORG
මගින්	O
පසුගිය	O
සතියේ	O
මාධ්‍යවේදින්	O
සඳහා	O
සංවිධානය	O
කරනු	O
ලැබු	O
පුහුණු	O
වැඩසටහනක්	O
රජය	O
මගින්	O
අවලංගු	O
කිරීම	O
පිළිබඳව	O
කනස්සල්ල	O
පළ	O
කරමින්	O
එම	O
කාර්යාලය	O
විසින්	O
නිවේදනයක්	O
නිකුත්	O
කර	O
තිබුණි  O
.	O
මේ	O
හරහා	O
ශ්‍රී	LOC
ලංකාවේ	LOC
මාධ්‍යවේදින්ගේ	O
මූලික	O
අයිතිවාසිකම්	O
උල්ලංඝණය	O
වී	O
ඇති	O
බව	O
එම	O
නිවේදනයෙන්	O
අමෙරිකානු	ORG
තානාපති	ORG
කාර්යාලය	ORG
පෙන්වාදී	O
තිබිණ   O
.   O
කෙසේ	O
වෙතත්	O
මේ	O
සම්බන්ධයෙන්	O
නිවේදනයක්	O
නිකුත්	O
කරමින්	O
විදේශ	ORG
කටයුතු	ORG
අමාත්‍යංශය	ORG
පවසන්නේ	O
අමෙරිකානු	ORG
තානාපති	ORG
කාර්යාලය	ORG
මෙවැනි	O
වැඩසටහන්	O
සඳහා	O
සහය	O
දක්වන්නේ	O
කුමන	O
අරමුණින්	O
ද	O
යන්න	O
අපැහැදිළි	O
බවයි	O
.	O
තිස්සමහාරාමය	ORG
ප්‍රාදේශීය	ORG
සභාවේ	ORG
සභාපතිවරයා	O
නෙරපා	O
හැරීමට	O
එරෙහිව	O
නීතිමය	O
ක්‍රියා	O
මාර්ග	O
ගැනීමට	O
සූදානම්	O
බව	O
ජ.  ORG
වි. ORG
පෙ.	ORG
පාර්ලිමේන්තු	O
මන්ත්‍රී	O
කණ්ඩායම්	O
නායක	O
අනුර	PER
කුමාර	PER
දිසානායක	PER
මහතා	O
පවසයි	O
.	O
දේශපාලන	O
පළිගැනීමක්	O
වශයෙන්	O
විශේෂ	O
ගැසට්	O
නිවේදනයක්	O
නිකුත්	O
කරමින්	O
තිස්සමහාරාම	ORG
ප්‍රාදේශීය	ORG
සභාවේ	ORG
සභාපතිවරයා	O
නෙරපා	O
හැර	O
ඇති	O
බවත්    O
,   O
මේ	O
වන	O
විට	O
එහි	O
උප	O
සභාපතිවරයාට	O
වැඩ	O
බලන	O
ලෙස	O
උපදෙස්	O
ලබා	O
දී	O
ඇති	O
බවත්	O
හෙතෙම	O
කියා	O
සිටියේය	O
.	O
තිස්සමහාරාමය	ORG
ප්‍රාදේශීය	ORG
සභාව	ORG
රටේ	O
හොඳම	O
ප්‍රාදේශීය	O
සභාව	O
ලෙස	O
සම්මාන	O
හා	O
සහතිකපත්‍ර	O
දිනා	O
ඇති	O
බවත්    O
,   O
එකී	O
සහතික	O
වලට	O
අත්සන්	O
තබා	O
ඇති	O
ප්‍රධාන	O
අමාත්‍ය	O
ශාන්	PER
විජයලාල්	PER
මහතාගේ	O
අත්සනින්	O
ම	O
නිකුත්	O
කළ	O
ගැසට්	O
නිවේදනයක්	O
මගින්ම	O
සභාපතිවරයා	O
නෙරපා	O
හැරීම	O
ඉතා	O
කනගාටුදායක	O
බවද	O
ඔහු	O
පවසා	O
සිටියේ	O
අද	O
පැවති	O
මාධ්‍ය	O
හමුවකට	O
සහභාගී	O
වෙමිනි  O
.	O
බහරේන්හිදී	LOC
මියගිය	O
ශ්‍රී	O
ලාංකිකයින්	O
තිදෙනාගේ	O
දේහයන්	O
මෙරටට	O
ගෙන්වා	O
ගැනීමට	O
අවශ්‍ය	O
පියවර	O
ගෙන	O
ඇති	O
බව	O
විදේශ	ORG
සේවා	ORG
නියුක්ති	ORG
කාර්යාංශය	ORG
පවසයි   O
.	O
විදේශ	ORG
සේවා	ORG
නියුක්ති	ORG
කාර්යාංශයේ	ORG
සභාපති	O
කිංස්ලි	PER
රණවක	PER
මහතා	O
පවසන	O
පරිදි	O
කුවේට්හි	LOC
පිහිටි	O
ශ්‍රී	ORG
ලංකා	ORG
තානාපති	ORG
කාර්යාලයේ	ORG
මැදිහත්වීම	O
මත	O
අද	O
පස්වරුවේ	O
එම	O
මෘත	O
දේහයන්	O
මෙරටට	O
ගෙන	O
එනු	O
ඇත  O
.	O
ඊට	O
අදාල	O
සියලු	O
වියදම්	O
විදේශ	ORG
සේවා	ORG
නියුක්ති	ORG
කාර්යාංශය	ORG
විසින්	O
දරන	O
බව	O
ද	O
කිංස්ලි	PER
රණවක	PER
මහතා	O
සඳහන්	O
කළේය    O
.	O
පසුගියදා	O
බහරේන්හි	LOC
නිවාස	O
සංකීර්ණයක	O
ඇති	O
වූ	O
ගින්නකදී	O
පිටවූ	O
විෂ	O
වායු	O
ආග්‍රහණය	O
වීමෙන්	O
පිළියන්දල	LOC
ප්‍රදේශයේ	O
පදිංචි	O
කාන්තාවන්	O
තිදෙනෙකු	O
ජීවිතක්ෂයට	O
පත්විය  O
.	O
62	O
වන	O
නිදහස්	O
දිනය	O
නිමිත්තෙන්	O
සිරකරුවන්	O
පිරිසකට	O
නිදහස	O
ලබාදීමට	O
අධිකරණ	ORG
හා	ORG
නීති	ORG
ප්‍රතිසංස්කරණ	ORG
අමාත්‍යාංශය	ORG
නිර්දේශ	O
කර	O
තිබේ    O
.	O
ඒ	O
අනුව	O
ජනාධිපති	O
සමාව	O
යටතේ	O
සිරකරුවන්	O
දහසකට	O
පමණ	O
හෙට	O
දිනයේ	O
නිදහස	O
ලැබෙන	O
බව	O
බන්ධනාගාර	ORG
